"Amministratori Comunali - elenco completo provincia di vercelli"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"VEGGI";"ROBERTO";"M";"27/03/1982";"VERCELLI (VC)";"10";"Sindaco";;;"09/06/2024";"09/06/2024";"INSIEME";"Laurea Magistrale";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"GRASSI DEL GRUMELLO";"ALBERTO";"M";"13/10/1963";"MILANO (MI)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"12/06/2024";;"Istruzione Secondaria di Secondo Grado";
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"NEGRA";"GIOVANNI";"M";"12/01/1958";"VARALLO (VC)";"50";"Assessore";;;"09/06/2024";"12/06/2024";;"Istruzione Secondaria di Secondo Grado";"Pensionati e persone ritirate dal lavoro"
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"BARBERO";"STEFANO";"M";"05/03/1984";"VARALLO (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";"Istruzione Secondaria di Primo Grado";"Conduttori di barche e attrezzature navali (marinai, conduttori di barche e di battelli a motore, conduttori di caldaie ed altre attrezzature navali, ecc.)"
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"BIONI";"ANDREA";"M";"01/03/1991";"BORGOSESIA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";;
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"COCCHI";"ANDREA";"M";"25/05/1972";"MILANO (MI)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";;
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"ENZIO";"ADOLFO";"M";"15/03/1950";"ARDENNO (SO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";;
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"FERLA";"ATTILIO";"M";"23/01/1963";"VARALLO (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";"Laurea Magistrale";"Professori di scuola secondaria superiore e inferiore"
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"GRASSI DEL GRUMELLO";"ALBERTO";"M";"13/10/1963";"MILANO (MI)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";"Istruzione Secondaria di Secondo Grado";
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"LANZONI";"PAOLA";"F";"22/12/1961";"MILANO (MI)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";"Specializzazione Post Laurea  o Dottorato di Ricerca o Altri Titoli Post Laurea";"Imprenditori, amministratori, direttori di aziende private di grande o media dimensione"
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"NEGRA";"GIOVANNI";"M";"12/01/1958";"VARALLO (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";"Istruzione Secondaria di Secondo Grado";"Pensionati e persone ritirate dal lavoro"
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"POZZI";"MARCO";"M";"01/09/1961";"MILANO (MI)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";"Istruzione Secondaria di Secondo Grado";"Conduttori di veicoli per il trasporto di terra (manovratori di impianti di funivia, motoveicoli, conduttori di locomotive, autobus, camion, taxi e altri autoveicoli e di veicoli a trazione animale, ecc.)"
"01";"088";"0020";"ALAGNA VALSESIA";"VC";"730";"VALZER";"LISA";"F";"08/11/1992";"BORGOSESIA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"INSIEME";"Istruzione Secondaria di Secondo Grado";"Addetti ad altri servizi alle persone non qualificati (addetti a servizi ricreativi e culturali, collaboratori domestici, addetti alla sorveglianza di bambini, spazzini, addetti a servizi di pulizia in imprese ed enti pubblici, addetti a servizi di lavanderia e stireria, garzoni di barbiere, parrucchiere e manicure, lustrascarpe ed altri mestieri di strada, ecc.)"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"ZARATTINI";"MASSIMILIANO";"M";"13/03/1974";"VERCELLI (VC)";"10";"Sindaco";;;"03/10/2021";"04/10/2021";"INSIEME PER ALBANO";"Istruzione Secondaria di Secondo Grado";"OPERAI METALLURGICI NON ALTROVE CLASSIFICATI"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"FRIOLOTTO";"MARIA ANTONIETTA";"F";"14/03/1958";"RONSECCO (VC)";"50";"Assessore";;;"03/10/2021";"21/10/2021";;"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"PULISERTI";"MARIATERESA";"F";"02/03/1955";"ALBANO VERCELLESE (VC)";"50";"Assessore";"Vicesindaco";;"03/10/2021";"21/10/2021";;"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"ANTICO";"MATIA";"M";"02/08/1983";"VERCELLI (VC)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"INSIEME PER ALBANO";"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"BASSAN";"OMAR";"M";"23/03/1976";"CAGLIARI (CA)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"INSIEME PER ALBANO";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"CATOZZI";"MAURO";"M";"08/10/1966";"VERCELLI (VC)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"INSIEME PER ALBANO";"Istruzione Secondaria di Primo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"CISARO";"ALESSANDRO";"M";"22/03/1976";"BIELLA (VC)";"120";"Consigliere";;;"03/10/2021";"21/12/2023";"INSIEME PER ALBANO";"Istruzione Secondaria di Primo Grado";"Artigiani e operai metalmeccanici specializzati (fonditori, saldatori, montatori di carpenteria metallica, sommozzatori e lavoratori subacquei, fabbri, attrezzisti di macchine utensili, meccanici e riparatori di automobili e di motori, meccanici e montatori di macchinari industriali, frigoristi, meccanici e montatori di apparecchi termici e idraulici, meccanici collaudatori, verniciatori, installatori e riparatori di apparati elettrici, elettronici ed elettromeccanici, installatori e riparatori di apparati telegrafici e telefonici, installatori di linee elettriche e cavisti, meccanici, elettromeccanici e attrezzisti navali, ecc.)"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"FRANCHINO";"RINUCCIA";"F";"05/10/1963";"VERCELLI (VC)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"INDIPENDENTI ALBANO VERCELLESE";"Istruzione Secondaria di Primo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"01";"088";"0030";"ALBANO VERCELLESE";"VC";"334";"FRIOLOTTO";"MARIA ANTONIETTA";"F";"14/03/1958";"RONSECCO (VC)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"INSIEME PER ALBANO";"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
