"Amministratori Comunali - elenco completo provincia di massa-carrara"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"09";"046";"0010";"AULLA";"MS";"11284";"VALETTINI";"ROBERTO";"M";"21/09/1951";"CAMPIGLIA MARITTIMA (LI)";"10";"Sindaco";;;"12/06/2022";"13/06/2022";"AULLA NEL CUORE";"Laurea Magistrale";"PROFESSIONI NON ALTROVE CLASSIFICABILI"
"09";"046";"0010";"AULLA";"MS";"11284";"BRUNETTI";"TANIA";"F";"27/01/1978";"FIVIZZANO (MS)";"50";"Assessore";;;"12/06/2022";"29/06/2022";;"Specializzazione Post Laurea  o Dottorato di Ricerca o Altri Titoli Post Laurea";"SPECIALISTI IN SCIENZE GIURIDICHE"
"09";"046";"0010";"AULLA";"MS";"11284";"CIPRIANI";"ROBERTO";"M";"18/08/1970";"LA SPEZIA (SP)";"50";"Assessore";"Vicesindaco";;"12/06/2022";"29/06/2022";;"Istruzione Secondaria di Secondo Grado";
"09";"046";"0010";"AULLA";"MS";"11284";"GIOVANNONI";"ALESSANDRO";"M";"30/07/1970";"AULLA (MS)";"50";"Assessore";;;"12/06/2022";"29/06/2022";;"Istruzione Secondaria di Primo Grado";"MECCANICI MONTATORI"
"09";"046";"0010";"AULLA";"MS";"11284";"TOME'";"KATIA";"F";"03/08/1970";"AULLA (MS)";"50";"Assessore";;;"12/06/2022";"29/06/2022";;"Laurea Triennale";"SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI"
"09";"046";"0010";"AULLA";"MS";"11284";"VIVALDI";"ALDO";"M";"21/01/1955";"LA SPEZIA (SP)";"50";"Assessore";;;"12/06/2022";"29/06/2022";;"Laurea Magistrale";"MEDICI CHIRURGHI GENERICI"
"09";"046";"0010";"AULLA";"MS";"11284";"AMORFINI";"SILVIA";"F";"09/02/1977";"FIVIZZANO (MS)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AULLA NEL CUORE";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"09";"046";"0010";"AULLA";"MS";"11284";"ANDELLINI";"ALESSANDRO";"M";"15/05/1966";"LA SPEZIA (SP)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AULLA NEL CUORE";"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"09";"046";"0010";"AULLA";"MS";"11284";"BRUNELLI";"MONJA";"F";"01/12/1973";"FIVIZZANO (MS)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"INSIEME IN COMUNE";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"09";"046";"0010";"AULLA";"MS";"11284";"BRUNETTI";"TANIA";"F";"27/01/1978";"FIVIZZANO (MS)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AULLA NEL CUORE";"Specializzazione Post Laurea  o Dottorato di Ricerca o Altri Titoli Post Laurea";"SPECIALISTI IN SCIENZE GIURIDICHE"
"09";"046";"0010";"AULLA";"MS";"11284";"CAPONI";"ANDREA";"M";"28/05/1976";"PISA (PI)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AULLA NEL CUORE";"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"09";"046";"0010";"AULLA";"MS";"11284";"CARGIOLLI";"MARCO";"M";"31/03/1977";"CARRARA (MS)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"INSIEME IN COMUNE";"Istruzione Secondaria di Secondo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"09";"046";"0010";"AULLA";"MS";"11284";"CIPRIANI";"ROBERTO";"M";"18/08/1970";"LA SPEZIA (SP)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AULLA NEL CUORE";"Istruzione Secondaria di Secondo Grado";
"09";"046";"0010";"AULLA";"MS";"11284";"COPPELLI";"FILIPPO";"M";"28/06/1977";"PONTREMOLI (MS)";"120";"Consigliere candidato sindaco";;;"12/06/2022";"13/06/2022";;"Laurea Magistrale";"SPECIALISTI IN SCIENZE GIURIDICHE"
"09";"046";"0010";"AULLA";"MS";"11284";"GIOVANNONI";"ALESSANDRO";"M";"30/07/1970";"AULLA (MS)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AULLA NEL CUORE";"Istruzione Secondaria di Primo Grado";"MECCANICI MONTATORI"
"09";"046";"0010";"AULLA";"MS";"11284";"LOMBARDI";"MARIA";"F";"17/02/1963";"AULLA (MS)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"INSIEME IN COMUNE";"Istruzione Secondaria di Secondo Grado";"SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI"
"09";"046";"0010";"AULLA";"MS";"11284";"MAGNANI";"SILVIA";"F";"20/06/1977";"SARZANA (SP)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"INSIEME IN COMUNE";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI"
