"Amministratori Comunali - elenco completo provincia di imperia"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"07";"037";"0010";"AIROLE";"IM";"461";"ODOERO";"MAURIZIO";"M";"14/11/1977";"SAN REMO (IM)";"10";"Sindaco";;;"26/05/2019";"27/05/2019";;"Istruzione Secondaria di Secondo Grado";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"07";"037";"0020";"APRICALE";"IM";"625";"PISANO";"SILVANO";"M";"15/12/1953";"VENTIMIGLIA (IM)";"10";"Sindaco";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";"Istruzione Secondaria di Secondo Grado";"GEOMETRI E PERITI EDILI"
"07";"037";"0020";"APRICALE";"IM";"625";"KADILLI";"ZAMIR";"M";"25/05/1962";"ALBANIA";"50";"Assessore";;;"03/10/2021";"04/10/2021";;;
"07";"037";"0020";"APRICALE";"IM";"625";"NOBBIO";"GIANFRANCO";"M";"19/08/1952";"APRICALE (IM)";"50";"Assessore";;;"03/10/2021";"04/10/2021";;"Istruzione Secondaria di Primo Grado";"PERSONE RITIRATE DAL LAVORO"
"07";"037";"0020";"APRICALE";"IM";"625";"ARISI";"LISA";"F";"25/12/1997";"MONACO";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";;
"07";"037";"0020";"APRICALE";"IM";"625";"BHEGELLO";"CLAUDIA";"F";"27/04/1982";"BORDIGHERA (IM)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";;
"07";"037";"0020";"APRICALE";"IM";"625";"CAUVIN";"ANGELA MARIA";"F";"04/03/1962";"VENTIMIGLIA (IM)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";;
"07";"037";"0020";"APRICALE";"IM";"625";"DE SANTIS";"RITA";"F";"24/05/1938";"TERMOLI (CB)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";;
"07";"037";"0020";"APRICALE";"IM";"625";"KADILLI";"ZAMIR";"M";"25/05/1962";"ALBANIA";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";;
"07";"037";"0020";"APRICALE";"IM";"625";"LABOLANI";"SAMUELA";"F";"29/11/1976";"BORDIGHERA (IM)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";;
"07";"037";"0020";"APRICALE";"IM";"625";"MALANIMA";"MARTINA";"F";"24/03/2002";"SANREMO (IM)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";;
"07";"037";"0020";"APRICALE";"IM";"625";"NOBBIO";"GIANFRANCO";"M";"19/08/1952";"APRICALE (IM)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";"Istruzione Secondaria di Primo Grado";"PERSONE RITIRATE DAL LAVORO"
"07";"037";"0020";"APRICALE";"IM";"625";"ONORATO";"FRANCESCO";"M";"03/11/1999";"FRANCIA";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"APRICALE PER TUTTI";;
"07";"037";"0030";"AQUILA D'ARROSCIA";"IM";"176";"CHA";"TULLIO";"M";"03/11/1962";"ALBENGA (SV)";"10";"Sindaco";;;"20/09/2020";"22/09/2020";"UNITI PER AQUILA";"Istruzione Secondaria di Primo Grado";"AUTISTI"
"07";"037";"0030";"AQUILA D'ARROSCIA";"IM";"176";"CAPPELLO";"BRUNO";"M";"14/06/1946";"BORGHETTO D'ARROSCIA (IM)";"50";"Assessore";;;"20/09/2020";"30/09/2020";;"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"07";"037";"0030";"AQUILA D'ARROSCIA";"IM";"176";"CLAVERI";"PIERO";"M";"12/07/1954";"PIEVE DI TECO (IM)";"50";"Assessore";;;"20/09/2020";"30/09/2020";;;"CONDIZIONI NON PROFESSIONALI"
