"Amministratori Comunali - elenco completo provincia di viterbo"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"TERROSI";"ALESSANDRA";"F";"08/04/1967";"ACQUAPENDENTE (VT)";"10";"Sindaco";;;"03/10/2021";"04/10/2021";"IMMAGINA AQUESIO";"Specializzazione Post Laurea  o Dottorato di Ricerca o Altri Titoli Post Laurea";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"BELLAVITA";"MAURO";"M";"15/07/1969";"ACQUAPENDENTE (VT)";"50";"Assessore";;;"03/10/2021";"20/10/2021";;;"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"CLEMENTUCCI";"GLAUCO";"M";"09/04/1979";"VITERBO (VT)";"50";"Assessore";;;"03/10/2021";"20/10/2021";;"Istruzione Secondaria di Secondo Grado";"APPARTENENTI A FORZE ARMATE E A FORZE DI POLIZIA, TECNICI E ADDETTI A SERVIZI DI SICUREZZA PUBBLICA E VIGILANZA PUBBLICA E PRIVATA"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"GIULIANI";"MARCELLA";"F";"11/07/1964";"ACQUAPENDENTE (VT)";"50";"Assessore";;;"03/10/2021";"20/10/2021";;"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"PUTANO ALIAS BISTI";"MONICA";"F";"06/06/1994";"ACQUAPENDENTE (VT)";"50";"Assessore";"Vicesindaco";;"03/10/2021";"20/10/2021";;"Laurea Magistrale";"SPECIALISTI IN SCIENZE SOCIALI E TECNICI DEI SERVIZI SOCIO-ASSISTENZIALI"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"AGOSTINI";"DOMITILLA";"F";"08/02/1983";"ACQUAPENDENTE (VT)";"120";"Consigliere";;;"03/10/2021";"20/10/2021";"INSIEME PER CAMBIARE";"Laurea Magistrale";"SPECIALISTI IN SCIENZE GIURIDICHE"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"BELLAVITA";"MAURO";"M";"15/07/1969";"ACQUAPENDENTE (VT)";"120";"Consigliere";;;"03/10/2021";"20/10/2021";"IMMAGINA AQUESIO";;"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"BRENCI";"ALESSANDRO";"M";"04/01/1974";"ROMA (RM)";"120";"Consigliere";;;"03/10/2021";"20/10/2021";"INSIEME PER CAMBIARE";"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"CLEMENTUCCI";"GLAUCO";"M";"09/04/1979";"VITERBO (VT)";"120";"Consigliere";;;"03/10/2021";"20/10/2021";"IMMAGINA AQUESIO";"Istruzione Secondaria di Secondo Grado";"APPARTENENTI A FORZE ARMATE E A FORZE DI POLIZIA, TECNICI E ADDETTI A SERVIZI DI SICUREZZA PUBBLICA E VIGILANZA PUBBLICA E PRIVATA"
"12";"091";"0010";"ACQUAPENDENTE";"VT";"5655";"FRIGGI";"FEDERICA";"F";"03/10/1983";"ACQUAPENDENTE (VT)";"120";"Consigliere candidato sindaco";;;"03/10/2021";"20/10/2021";"INSIEME PER CAMBIARE";"Laurea Magistrale";"SPECIALISTI IN SCIENZE GIURIDICHE"
