"Amministratori Comunali - elenco completo provincia di genova"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"07";"034";"0010";"ARENZANO";"GE";"11584";"SILVESTRINI";"FRANCESCO";"M";"03/09/1973";"GENOVA (GE)";"10";"Sindaco";;;"12/06/2022";"12/06/2022";"INSIEME PER ARENZANO";"Laurea Magistrale";"SPECIALISTI IN SCIENZE GIURIDICHE"
"07";"034";"0010";"ARENZANO";"GE";"11584";"BATTISTINI";"GIORGIA";"F";"02/01/1997";"GENOVA (GE)";"50";"Assessore";;;"12/06/2022";"20/06/2022";;"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"07";"034";"0010";"ARENZANO";"GE";"11584";"CHIOSSONE";"ROMINA";"F";"08/02/1974";"SAVONA (SV)";"50";"Assessore";;;"12/06/2022";"20/06/2022";;"Laurea Magistrale";"SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI"
"07";"034";"0010";"ARENZANO";"GE";"11584";"OLIVERI";"DAVIDE";"M";"09/09/1987";"GENOVA (GE)";"50";"Assessore";;;"12/06/2022";"20/06/2022";;"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"07";"034";"0010";"ARENZANO";"GE";"11584";"ROSSI";"MATTEO";"M";"10/07/1973";"GENOVA (GE)";"50";"Assessore";;;"12/06/2022";"20/06/2022";;"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"07";"034";"0010";"ARENZANO";"GE";"11584";"GAMBINO";"LUIGI";"M";"04/07/1950";"ARENZANO (GE)";"60";"Assessore non di origine elettiva";"Vicesindaco non di origine elettiva";;"12/06/2022";"14/06/2022";;"Istruzione Secondaria di Secondo Grado";"PERSONE RITIRATE DAL LAVORO"
"07";"034";"0010";"ARENZANO";"GE";"11584";"BATTISTINI";"GIORGIA";"F";"02/01/1997";"GENOVA (GE)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"INSIEME PER ARENZANO";"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"07";"034";"0010";"ARENZANO";"GE";"11584";"CANU";"MONICA";"F";"25/06/1971";"GENOVA (GE)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"INSIEME PER ARENZANO";"Laurea Magistrale";
"07";"034";"0010";"ARENZANO";"GE";"11584";"CENEDESI";"PAOLO";"M";"08/10/1973";"SAVONA (SV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"VIVI ARENZANO";"Laurea Magistrale";"DIRIGENTI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI"
"07";"034";"0010";"ARENZANO";"GE";"11584";"CHIOSSONE";"ROMINA";"F";"08/02/1974";"SAVONA (SV)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"INSIEME PER ARENZANO";"Laurea Magistrale";"SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI"
