"Amministratori Comunali - elenco completo provincia di gorizia"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"SERGON";"DANIELE";"M";"29/07/1981";"GORIZIA (GO)";"10";"Sindaco";;;"09/06/2024";"09/06/2024";"PROPOSTA PER CAPRIVA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"AIELLO";"EUGENIO";"M";"24/05/1948";"MONFALCONE (GO)";"50";"Assessore";;;"09/06/2024";"26/06/2024";;;
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"CAPELLO";"SABINA";"F";"05/07/1964";"GORIZIA (GO)";"50";"Assessore";;;"09/06/2024";"26/06/2024";;"Istruzione Secondaria di Secondo Grado";"SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"DOSSO";"ROSSELLA";"F";"26/01/1999";"BOLOGNA (BO)";"50";"Assessore";;;"09/06/2024";"26/06/2024";;"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"MANERA";"MICHELA";"F";"17/04/1965";"GORIZIA (GO)";"50";"Assessore";;;"09/06/2024";"26/06/2024";;"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"BRAIDOTTI";"PIERPAOLO";"M";"29/06/1975";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROPOSTA PER CAPRIVA";"Laurea Magistrale";"INGEGNERI EDILI"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"CAPELLO";"SABINA";"F";"05/07/1964";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROPOSTA PER CAPRIVA";"Istruzione Secondaria di Secondo Grado";"SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"CUZZIT";"ELISA";"F";"17/07/1989";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROPOSTA PER CAPRIVA";;
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"DOSSO";"ROSSELLA";"F";"26/01/1999";"BOLOGNA (BO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROPOSTA PER CAPRIVA";"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"GRION";"GUALTIERO";"M";"20/05/1956";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"CAPRIVA MIGLIORE";;
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"MANFREDA";"ENRICA";"F";"19/06/1989";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROPOSTA PER CAPRIVA";"Laurea Triennale";"SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"MEDEOT";"MATTIA";"M";"17/04/2004";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"31/07/2024";"PROPOSTA PER CAPRIVA";;
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"PECORARI";"MAURIZIO";"M";"28/03/1951";"GORIZIA (GO)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"09/06/2024";"CAPRIVA MIGLIORE";"Laurea Magistrale";"MEDICI CHIRURGHI SPECIALISTI"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"PIANI";"CHRISTIAN";"M";"29/10/1981";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROPOSTA PER CAPRIVA";"Laurea Magistrale";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"ROSINI";"GIOVANNA";"F";"14/02/1973";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"CAPRIVA MIGLIORE";;
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"ROVERSI";"ANNA";"F";"18/06/1990";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROPOSTA PER CAPRIVA";;
"06";"035";"0010";"CAPRIVA DEL FRIULI";"GO";"1617";"TONUT";"PAOLO";"M";"29/04/1963";"GORIZIA (GO)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"CAPRIVA MIGLIORE";;
