"Amministratori Comunali - elenco completo provincia di firenze"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"PIGNOTTI";"FRANCESCO";"M";"31/05/1989";"BAGNO A RIPOLI (FI)";"10";"Sindaco";;;"09/06/2024";"11/06/2024";"BAGNO A RIPOLI AL CENTRO RIFORMISTI | PARTITO DEMOCRATICO | SINISTRA E AMBIENTE PER BAGNO A RIPOLI";"Laurea Magistrale";
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"BARAGLI";"SANDRA";"F";"07/06/1963";"FIRENZE (FI)";"50";"Assessore";;;"09/06/2024";"18/06/2024";;"Istruzione Secondaria di Secondo Grado";"Casalinghi/Casalinghe"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"CONTI";"FRANCESCO";"M";"30/05/1984";"BAGNO A RIPOLI (FI)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"18/06/2024";;"Laurea Magistrale";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"FREZZI";"PAOLO";"M";"20/06/1963";"CHIARAVALLE (AN)";"50";"Assessore";;;"09/06/2024";"18/06/2024";;"Laurea Magistrale";"Architetti, urbanisti e specialisti del recupero e della conservazione del territorio"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"NOCENTINI";"PAOLA";"F";"20/06/1956";"RIGNANO SULL'ARNO (FI)";"50";"Assessore";;;"09/06/2024";"18/06/2024";;"Istruzione Secondaria di Secondo Grado";"Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"PETRUZZI";"CORSO";"M";"14/09/2000";"BAGNO A RIPOLI (FI)";"50";"Assessore";;;"09/06/2024";"18/06/2024";;"Istruzione Secondaria di Secondo Grado";"Studenti"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"BARBAROSSA";"MICHELE";"M";"07/03/1965";"CASTELLUCCIO DEI SAURI (FG)";"120";"Consigliere";;;"09/06/2024";"11/06/2024";"BAGNO A RIPOLI AL CENTRO RIFORMISTI | FRATELLI D'ITALIA";"Laurea Magistrale";"Specialisti in scienze e attività gestionali, commerciali e bancarie (organizzazione e controllo del lavoro nelle pubbliche amministrazioni e nelle imprese private, contabilità e finanza, rapporti con il mercato, pubbliche relazioni, ecc.)"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"BONGI";"LEONARDO";"M";"05/10/1991";"BAGNO A RIPOLI (FI)";"120";"Consigliere";"Presidente del consiglio";;"09/06/2024";"11/06/2024";"PARTITO DEMOCRATICO";"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"BRUZZESE";"KATIUSCIA";"F";"30/12/1975";"FIRENZE (FI)";"120";"Consigliere";;;"09/06/2024";"11/06/2024";"PARTITO DEMOCRATICO";"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"CELLINI";"FRANCESCA";"F";"16/09/1975";"FIRENZE (FI)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"11/06/2024";"BAGNO A RIPOLI FUTURA";"Laurea Magistrale";"Imprenditori, gestori e responsabili di piccole imprese"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"CIONI";"MILLER";"M";"23/12/1959";"BAGNO A RIPOLI (FI)";"120";"Consigliere";;;"09/06/2024";"11/06/2024";"PARTITO DEMOCRATICO";"Istruzione Secondaria di Primo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"09";"030";"0010";"BAGNO A RIPOLI";"FI";"25314";"DEIDDA";"BENIAMINO";"M";"31/10/1937";"LANUSEI (NU)";"120";"Consigliere";;;"09/06/2024";"11/06/2024";"PER UNA CITTADINANZA ATTIVA";"Laurea Magistrale";"Pensionati e persone ritirate dal lavoro"
