"Amministratori Comunali - elenco completo provincia di potenza"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"TRIUNFO";"ROMANO";"M";"15/02/1966";"ABRIOLA (PZ)";"10";"Sindaco";;;"12/06/2022";"13/06/2022";"VIVIAMO ABRIOLA";"Istruzione Secondaria di Secondo Grado";"CONTABILI, ECONOMI, CASSIERI NON ALTROVE CLASSIFICATI"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"SARLI";"NICOLA";"M";"29/07/1979";"POTENZA (PZ)";"50";"Assessore";"Vicesindaco";;"12/06/2022";"23/06/2022";;"Istruzione Secondaria di Secondo Grado";"SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"SMALDORE";"ISABELLA";"F";"27/09/1977";"POTENZA (PZ)";"50";"Assessore";;;"12/06/2022";"23/06/2022";;"Istruzione Secondaria di Primo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"CALCAGNO";"ROSARIA";"F";"09/07/1974";"ABRIOLA (PZ)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"VIVIAMO ABRIOLA";"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"DAPOTO";"ENRICO";"M";"10/08/1959";"ABRIOLA (PZ)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"VIVIAMO ABRIOLA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"DI DIO";"NICOLA";"M";"09/04/1992";"POTENZA (PZ)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AMIAMO ABRIOLA";"Istruzione Secondaria di Secondo Grado";"SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"GIORDANO";"PAOLO";"M";"30/11/1966";"PIGNOLA (PZ)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"VIVIAMO ABRIOLA";"Laurea Magistrale";
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"MALATESTA";"GIUSEPPE CARMINE";"M";"16/07/1992";"POTENZA (PZ)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"VIVIAMO ABRIOLA";"Laurea Triennale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"SARLI";"MARGHERITA NUNZIA";"F";"25/03/1975";"POTENZA (PZ)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AMIAMO ABRIOLA";"Istruzione Secondaria di Primo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA"
"17";"064";"0010";"ABRIOLA";"PZ";"1571";"SARLI";"NICOLA";"M";"29/07/1979";"POTENZA (PZ)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"VIVIAMO ABRIOLA";"Istruzione Secondaria di Secondo Grado";"SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE"
