"Amministratori Comunali - elenco completo provincia di pescara"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"DI PIERDOMENICO";"GABRIELE";"M";"14/12/1961";"ABBATEGGIO (PE)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"UNITI PER ABBATEGGIO";"Laurea Magistrale";"INGEGNERI EDILI"
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"DI PIERDOMENICO";"GABRIELE";"M";"14/12/1961";"ABBATEGGIO (PE)";"50";"Assessore";;;"09/06/2024";"25/06/2024";;"Laurea Magistrale";"INGEGNERI EDILI"
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"DI SINNO";"FAUSTO";"M";"03/07/1975";"POPOLI (PE)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"25/06/2024";;"Laurea Magistrale";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"TONTODONATI";"SILVIA";"F";"22/06/1973";"ABBATEGGIO (PE)";"50";"Assessore";;;"09/06/2024";"25/06/2024";;"Istruzione Secondaria di Secondo Grado";
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"CAMPANELLA";"FABIO";"M";"10/09/1978";"MONOPOLI (BA)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"UNITI PER ABBATEGGIO";;
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"D'ATRI";"MAURO";"M";"01/11/1972";"BELGIO";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ABBATEGGIO CAMBIA";"Istruzione Secondaria di Primo Grado";"COMMERCIANTI E ESERCENTI DI NEGOZIO"
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"D'ATTILIO";"MARIA STELLA";"F";"01/10/1973";"ROCCAMORICE (PE)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"UNITI PER ABBATEGGIO";"Istruzione Secondaria di Primo Grado";"MANOVALI EDILI,STERRATORI E ASSIMILATI"
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"DE SANCTIS";"IVAN";"M";"21/01/1992";"PENNE (PE)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"UNITI PER ABBATEGGIO";;
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"DI MARCO";"SERGIO";"M";"17/02/1967";"ABBATEGGIO (PE)";"120";"Consigliere";"Presidente del consiglio";;"09/06/2024";"10/06/2024";"UNITI PER ABBATEGGIO";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"DI SINNO";"FAUSTO";"M";"03/07/1975";"POPOLI (PE)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"UNITI PER ABBATEGGIO";"Laurea Magistrale";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"LIBERALE";"PATRIZIA";"F";"02/11/1972";"BELGIO";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ABBATEGGIO CAMBIA";;
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"SIMONE";"PATRIZIA";"F";"08/06/1966";"CANADA";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"UNITI PER ABBATEGGIO";;
"13";"060";"0010";"ABBATEGGIO";"PE";"363";"TONTODONATI";"CESIDIO";"M";"27/03/1965";"ABBATEGGIO (PE)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ABBATEGGIO CAMBIA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI"
