"Amministratori Comunali - elenco completo provincia di vicenza"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"ANDRIOLO";"ROBERTO";"M";"31/05/1959";"NOVENTA VICENTINA (VI)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"PER AGUGLIARO ANDRIOLO";"Laurea Magistrale";"INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"GRAZIAN";"SIMONE";"M";"22/04/1977";"NOVENTA VICENTINA (VI)";"50";"Assessore";;;"09/06/2024";"17/06/2024";;"Istruzione Secondaria di Secondo Grado";"Artigiani e operai metalmeccanici specializzati (fonditori, saldatori, montatori di carpenteria metallica, sommozzatori e lavoratori subacquei, fabbri, attrezzisti di macchine utensili, meccanici e riparatori di automobili e di motori, meccanici e montatori di macchinari industriali, frigoristi, meccanici e montatori di apparecchi termici e idraulici, meccanici collaudatori, verniciatori, installatori e riparatori di apparati elettrici, elettronici ed elettromeccanici, installatori e riparatori di apparati telegrafici e telefonici, installatori di linee elettriche e cavisti, meccanici, elettromeccanici e attrezzisti navali, ecc.)"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"ZANAICA";"LORELLA";"F";"14/04/1975";"ESTE (PD)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"17/06/2024";;"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"BISSON";"MICHELA";"F";"30/10/1971";"NOVENTA VICENTINA (VI)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"PER AGUGLIARO ANDRIOLO";"Istruzione Secondaria di Secondo Grado";"Infermieri ed ostetrici professionisti"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"BORGHETTINI";"MASSIMO";"M";"27/03/1962";"NOVENTA VICENTINA (VI)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"10/06/2024";"RINNOVA AGUGLIARO";"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"CAMPESATO";"LUCIANA";"F";"11/02/1969";"NOVENTA VICENTINA (VI)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"RINNOVA AGUGLIARO";"Istruzione Secondaria di Secondo Grado";
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"DE SANTI ZATTARIN";"BARBARA";"F";"25/08/1982";"NOVENTA VICENTINA (VI)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"PER AGUGLIARO ANDRIOLO";"Istruzione Secondaria di Primo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche direttive"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"GENCHI";"DANIELE";"M";"13/05/1997";"BARI (BA)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"PER AGUGLIARO ANDRIOLO";"Istruzione Secondaria di Secondo Grado";
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"GNESIN";"ALESSANDRO";"M";"29/10/1988";"VICENZA (VI)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"10/06/2024";"PROGETTO AGUGLIARO";"Istruzione Secondaria di Secondo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"GRAZIAN";"SIMONE";"M";"22/04/1977";"NOVENTA VICENTINA (VI)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"PER AGUGLIARO ANDRIOLO";"Istruzione Secondaria di Secondo Grado";"Artigiani e operai metalmeccanici specializzati (fonditori, saldatori, montatori di carpenteria metallica, sommozzatori e lavoratori subacquei, fabbri, attrezzisti di macchine utensili, meccanici e riparatori di automobili e di motori, meccanici e montatori di macchinari industriali, frigoristi, meccanici e montatori di apparecchi termici e idraulici, meccanici collaudatori, verniciatori, installatori e riparatori di apparati elettrici, elettronici ed elettromeccanici, installatori e riparatori di apparati telegrafici e telefonici, installatori di linee elettriche e cavisti, meccanici, elettromeccanici e attrezzisti navali, ecc.)"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"VERONESE";"LAURA";"F";"10/05/1985";"NOVENTA VICENTINA (VI)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"PER AGUGLIARO ANDRIOLO";"Istruzione Secondaria di Primo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"VIERO";"LUCIANO";"M";"27/12/1951";"AGUGLIARO (VI)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"PER AGUGLIARO ANDRIOLO";"Istruzione Primaria";"Pensionati e persone ritirate dal lavoro"
"05";"090";"0010";"AGUGLIARO";"VI";"1414";"ZANAICA";"LORELLA";"F";"14/04/1975";"ESTE (PD)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"PER AGUGLIARO ANDRIOLO";"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"05";"090";"0020";"ALBETTONE";"VI";"2066";"RIGATO";"FRANCESCA";"F";"27/12/1978";"SCHIO (VI)";"10";"Sindaco";;;"20/09/2020";"08/10/2020";"SVILUPPO BERICO";"Laurea Magistrale";"AVVOCATI E PROCURATORI LEGALI"
"05";"090";"0020";"ALBETTONE";"VI";"2066";"BERTOLA";"CESARELLA";"F";"08/05/1970";"VICENZA (VI)";"50";"Assessore";;;"20/09/2020";"04/11/2020";;"Istruzione Secondaria di Secondo Grado";"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"05";"090";"0020";"ALBETTONE";"VI";"2066";"TRISSINO";"RICCARDO";"M";"17/04/1972";"NOVENTA VICENTINA (VI)";"50";"Assessore";"Vicesindaco";;"20/09/2020";"08/10/2020";;"Istruzione Secondaria di Primo Grado";"IDRAULICI, STAGNINI E TERMOIDRAULICI"
"05";"090";"0020";"ALBETTONE";"VI";"2066";"BALSEMIN";"RAISSA";"F";"20/01/1991";"NOVENTA VICENTINA (VI)";"120";"Consigliere candidato sindaco";;;"20/09/2020";"08/10/2020";;"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"05";"090";"0020";"ALBETTONE";"VI";"2066";"BERTOLA";"CESARELLA";"F";"08/05/1970";"VICENZA (VI)";"120";"Consigliere";;;"20/09/2020";"08/10/2020";"SVILUPPO BERICO";"Istruzione Secondaria di Secondo Grado";"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"05";"090";"0020";"ALBETTONE";"VI";"2066";"BOGGIAN";"MASSIMO";"M";"15/03/1973";"NOVENTA VICENTINA (VI)";"120";"Consigliere";;;"20/09/2020";"08/10/2020";"SVILUPPO BERICO";"Istruzione Secondaria di Primo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' AGRICOLE, FORESTALI, DI ALLEVAMENTO, CACCIA E PESCA"
"05";"090";"0020";"ALBETTONE";"VI";"2066";"FONTANA";"FRANCESCO";"M";"02/04/1964";"ALBETTONE (VI)";"120";"Consigliere";;;"20/09/2020";"08/10/2020";"SVILUPPO BERICO";"Istruzione Secondaria di Primo Grado";"CONDUTTORI DI AZIENDE AD ORDINAMENTO PRODUTTIVO MISTO E ASSIMILATI"
