"Amministratori Comunali - elenco completo provincia di ascoli_piceno"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"STANGONI";"SANTE";"M";"04/04/1977";"ASCOLI PICENO (AP)";"10";"Sindaco";;;"03/10/2021";"04/10/2021";"ACQUASANTA NEL CUORE UNITI SI PUO'";;
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"CAPRIOTTI";"LUIGI";"M";"12/04/1955";"ROCCAFLUVIONE (AP)";"50";"Assessore";"Vicesindaco";;"03/10/2021";"19/10/2021";;"Istruzione Secondaria di Secondo Grado";"OPERAI METALLURGICI NON ALTROVE CLASSIFICATI"
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"CORTELLESI";"ALESSANDRO";"M";"18/05/1983";"SAN BENEDETTO DEL TRONTO (AP)";"50";"Assessore";;;"03/10/2021";"19/10/2021";;;"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"IONNI";"ELISA";"F";"03/05/1986";"ASCOLI PICENO (AP)";"50";"Assessore";;;"03/10/2021";"19/10/2021";;;"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"TROLI";"STEFANO";"M";"21/01/1981";"ASCOLI PICENO (AP)";"50";"Assessore";;;"03/10/2021";"19/10/2021";;;"ARTIGIANI E OPERAI SPECIALIZZATI"
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"ALESIANI";"DANIELE";"M";"25/07/1992";"ASCOLI PICENO (AP)";"120";"Consigliere";;;"03/10/2021";"19/10/2021";"ACQUASANTA NEL CUORE UNITI SI PUO'";;
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"AMELI";"DANIELA";"F";"02/07/1983";"ASCOLI PICENO (AP)";"120";"Consigliere";;;"03/10/2021";"19/10/2021";"ACQUASANTA NEL CUORE UNITI SI PUO'";;
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"CAPRIOTTI";"LUIGI";"M";"12/04/1955";"ROCCAFLUVIONE (AP)";"120";"Consigliere";;;"03/10/2021";"19/10/2021";"ACQUASANTA NEL CUORE UNITI SI PUO'";"Istruzione Secondaria di Secondo Grado";"OPERAI METALLURGICI NON ALTROVE CLASSIFICATI"
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"CARDINALI";"FRANCESCO";"M";"18/07/1992";"ASCOLI PICENO (AP)";"120";"Consigliere";;;"03/10/2021";"19/10/2021";"ACQUASANTA NEL CUORE UNITI SI PUO'";;
"11";"006";"0010";"ACQUASANTA TERME";"AP";"3050";"CORTELLESI";"ALESSANDRO";"M";"18/05/1983";"SAN BENEDETTO DEL TRONTO (AP)";"120";"Consigliere";;;"03/10/2021";"19/10/2021";"ACQUASANTA NEL CUORE UNITI SI PUO'";;"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
