"Amministratori Comunali - elenco completo provincia di teramo"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"CASCIOTTI";"ANTONIETTA";"F";"19/04/1957";"TERAMO (TE)";"10";"Sindaco";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";"Laurea Magistrale";"PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"DI MATTEO";"FRANCESCA";"F";"18/11/1989";"MONTEGRANARO (AP)";"50";"Assessore";;;"14/05/2023";"05/06/2023";;"Laurea Magistrale";
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"L'INNOCENTE";"SANDRA";"F";"07/05/1975";"SAN BENEDETTO DEL TRONTO (AP)";"50";"Assessore";;;"14/05/2023";"05/06/2023";;"Laurea Magistrale";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"PULCINI";"SIMONE";"M";"28/07/1979";"SAN BENEDETTO DEL TRONTO (AP)";"50";"Assessore";"Vicesindaco";;"14/05/2023";"05/06/2023";;"Laurea Magistrale";
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"TRIBUIANI";"PAOLO";"M";"08/09/1980";"SAN BENEDETTO DEL TRONTO (AP)";"50";"Assessore";;;"14/05/2023";"05/06/2023";;;
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"VALLESE";"GIULIANO";"M";"28/07/1957";"CORROPOLI (TE)";"50";"Assessore";;;"14/05/2023";"05/06/2023";;;"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"BIZZARRI";"EMANUELA";"F";"16/12/1980";"MONTEFIORE DELL'ASO (AP)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";;
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"CARDELLI";"ALESSANDRA";"F";"27/08/1965";"ALBA ADRIATICA (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";;
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"CASERTA";"VALERIO";"M";"01/05/1966";"TERAMO (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"SIAMO ALBA";"Laurea Magistrale";"COMMERCIALISTI E ASSIMILATI"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"CICHETTI";"PAOLO";"M";"21/05/1962";"SAN BENEDETTO DEL TRONTO (AP)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";"Istruzione Secondaria di Secondo Grado";"COMMERCIANTI E ESERCENTI DI NEGOZIO"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"D'AMBROSIO";"LAURA";"F";"10/07/1973";"NERETO (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"SIAMO ALBA";"Laurea Magistrale";"PROFESSORI DI SCUOLA MEDIA E ASSIMILATI"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"DI GIACOMO";"ALICE";"F";"28/08/1965";"TERAMO (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";;"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"DI MARTINO";"ERIKA";"F";"31/08/1985";"GIULIANOVA (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";;
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"DI MATTEO";"FRANCESCA";"F";"18/11/1989";"MONTEGRANARO (AP)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";"Laurea Magistrale";
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"FALO'";"LUCA MARIA";"M";"05/11/1965";"ALBA ADRIATICA (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";;
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"FORACAPPA";"AMBRA";"F";"09/01/1984";"NERETO (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"SIAMO ALBA";;
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"L'INNOCENTE";"SANDRA";"F";"07/05/1975";"SAN BENEDETTO DEL TRONTO (AP)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";"Laurea Magistrale";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"MARCONI";"MASSIMO";"M";"28/03/1963";"ALBA ADRIATICA (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"SIAMO ALBA";;
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"PANTOLI";"DONATO";"M";"05/06/1954";"TORTORETO (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"SIAMO ALBA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"PULCINI";"SIMONE";"M";"28/07/1979";"SAN BENEDETTO DEL TRONTO (AP)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";"Laurea Magistrale";
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"TRIBUIANI";"PAOLO";"M";"08/09/1980";"SAN BENEDETTO DEL TRONTO (AP)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";;
"13";"079";"0001";"ALBA ADRIATICA";"TE";"12741";"VALLESE";"GIULIANO";"M";"28/07/1957";"CORROPOLI (TE)";"120";"Consigliere";;;"14/05/2023";"16/05/2023";"#UNIAMO ALBA";;"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"13";"079";"0010";"ANCARANO";"TE";"1811";"PANICHI";"PIETRANGELO";"M";"07/09/1973";"NERETO (TE)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"CIVICA ANCARIA PER CONTINUARE INSIEME";"Laurea Magistrale";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"13";"079";"0010";"ANCARANO";"TE";"1811";"MARCHETTI";"SIMONE";"M";"10/11/1989";"SANT'OMERO (TE)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"17/06/2024";;"Laurea Magistrale";"Professori di scuola secondaria superiore e inferiore"
