"Amministratori Comunali - elenco completo provincia di trapani"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"19";"082";"0010";"ALCAMO";"TP";"45314";"SURDI";"DOMENICO";"M";"27/04/1983";"ALCAMO (TP)";"10";"Sindaco";;;"10/10/2021";"22/10/2021";"AVANTI CON SURDI SINDACO | IO CI STO ABC ALCAMO BENE COMUNE | MOVIMENTO 5 STELLE";"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
"19";"082";"0010";"ALCAMO";"TP";"45314";"BENENATI";"GASPARE";"M";"14/12/1983";"PALERMO (PA)";"50";"Assessore";;;"10/10/2021";"18/04/2024";;;
"19";"082";"0010";"ALCAMO";"TP";"45314";"BONANNO";"DONATELLA";"F";"14/01/1979";"ALCAMO (TP)";"50";"Assessore";;;"10/10/2021";"18/04/2024";;;
"19";"082";"0010";"ALCAMO";"TP";"45314";"DONATO";"ALBERTO";"M";"03/06/1957";"ALCAMO (TP)";"50";"Assessore";;;"10/10/2021";"18/04/2024";;;
"19";"082";"0010";"ALCAMO";"TP";"45314";"FERRO";"VITTORIO";"M";"25/06/1981";"ALCAMO (TP)";"50";"Assessore";;;"10/10/2021";"18/04/2024";;"Laurea Magistrale";"Geometri, periti edili e altre professionalità assimilabili a quelle della categoria"
"19";"082";"0010";"ALCAMO";"TP";"45314";"LOMBARDO";"VITO";"M";"22/04/1972";"ALCAMO (TP)";"50";"Assessore";;;"10/10/2021";"18/04/2024";;"Laurea Magistrale";"Scrittori e giornalisti"
"19";"082";"0010";"ALCAMO";"TP";"45314";"VIVIANO";"MARIO";"M";"27/04/1983";"ALCAMO (TP)";"50";"Assessore";;;"10/10/2021";"18/04/2024";;;
"19";"082";"0010";"ALCAMO";"TP";"45314";"BARONE";"LAURA";"F";"26/10/1970";"BUSTO ARSIZIO (VA)";"120";"Consigliere";;;"10/10/2021";"05/11/2021";"MOVIMENTO 5 STELLE";"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"19";"082";"0010";"ALCAMO";"TP";"45314";"CALANDRINO";"GIOVANNI";"M";"12/09/1953";"ALCAMO (TP)";"120";"Consigliere";;;"10/10/2021";"05/11/2021";"AUTONOMISTI MNA MOVIMENTO NUOVA AUTONOMIA";"Istruzione Secondaria di Primo Grado";"Pensionati e persone ritirate dal lavoro"
"19";"082";"0010";"ALCAMO";"TP";"45314";"CALDARELLA";"IGNAZIO";"M";"19/07/1954";"ALCAMO (TP)";"120";"Consigliere";;;"10/10/2021";"05/11/2021";"FRATELLI D'ITALIA";"Istruzione Primaria";"PERSONE RITIRATE DAL LAVORO"
"19";"082";"0010";"ALCAMO";"TP";"45314";"CAMMARATA";"CRTISTINA";"F";"19/02/1986";"ALCAMO (TP)";"120";"Consigliere";"Vicepresidente del consiglio";;"10/10/2021";"05/11/2021";"AVANTI CON SURDI SINDACO";"Laurea Magistrale";"Impiegati di amministrazioni, organi ed enti pubblici con qualifiche non direttive"
"19";"082";"0010";"ALCAMO";"TP";"45314";"CASSARA'";"MASSIMO";"M";"27/03/1972";"ERICE (TP)";"120";"Consigliere candidato sindaco";;;"10/10/2021";"05/11/2021";"ALBA MASSIMO CASSARA' SINDACO";"Istruzione Secondaria di Secondo Grado";"Imprenditori, amministratori, direttori di aziende private di grande o media dimensione"
"19";"082";"0010";"ALCAMO";"TP";"45314";"CRACCHIOLO";"FILIPPO";"M";"20/07/1991";"ALCAMO (TP)";"120";"Consigliere";;;"10/10/2021";"05/11/2021";"PARTITO DEMOCRATICO";"Laurea Magistrale";"Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici"
