"Amministratori Comunali - elenco completo provincia di crotone"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"AMATO";"ANTONIO GIUSEPPE";"M";"26/04/1950";"BELVEDERE DI SPINELLO (CZ)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"DEMOS";"Istruzione Secondaria di Secondo Grado";"INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI"
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"BELVEDERE";"ROSINA";"F";"21/10/1979";"CROTONE (CZ)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"27/06/2024";;"Istruzione Secondaria di Secondo Grado";
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"MISIANO";"SAVERIO";"M";"28/06/1983";"CROTONE (CZ)";"50";"Assessore";;;"09/06/2024";"27/06/2024";;"Istruzione Secondaria di Secondo Grado";
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"AIELLO";"SABATINO";"M";"27/03/1948";"BELVEDERE DI SPINELLO (CZ)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"DEMOS";"Istruzione Secondaria di Secondo Grado";
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"BELVEDERE";"ROSINA";"F";"21/10/1979";"CROTONE (CZ)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"DEMOS";"Istruzione Secondaria di Secondo Grado";
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"CHIVARAN";"CIPRIAN";"M";"24/08/1986";"ROMANIA";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"DEMOS";"Istruzione Secondaria di Secondo Grado";
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"DRAMMIS";"GABRIELE";"M";"07/09/1948";"BELVEDERE DI SPINELLO (CZ)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"DEMOS";"Istruzione Secondaria di Secondo Grado";
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"MISIANO";"SAVERIO";"M";"28/06/1983";"CROTONE (CZ)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"DEMOS";"Istruzione Secondaria di Secondo Grado";
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"RENDA";"GABRIELE";"M";"08/01/1957";"BELVEDERE DI SPINELLO (CZ)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"DEMOS";"Istruzione Secondaria di Primo Grado";
"18";"097";"0010";"BELVEDERE DI SPINELLO";"KR";"1973";"SCARAMUZZINO";"DAVIDE";"M";"08/04/1976";"CROTONE (CZ)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"DEMOS";"Laurea Magistrale";
