"Amministratori Comunali - elenco completo provincia di sondrio"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"DEL NERO";"MATTEO";"M";"15/12/1988";"MORBEGNO (SO)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Primo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"FURLINI";"ANTONELLA";"F";"30/04/1979";"MORBEGNO (SO)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"15/06/2024";;"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche direttive"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"MAZZONI";"IVAN";"M";"29/04/1978";"MORBEGNO (SO)";"50";"Assessore";;;"09/06/2024";"15/06/2024";;"Istruzione Secondaria di Secondo Grado";"OPERAI METALLURGICI NON ALTROVE CLASSIFICATI"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"DEL NERO";"GENESIO";"M";"11/07/1961";"ALBAREDO PER SAN MARCO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Primo Grado";
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"FURLINI";"ANTONELLA";"F";"30/04/1979";"MORBEGNO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche direttive"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"MAZZONI";"DANISA";"F";"08/08/1981";"MORBEGNO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Titoli post-laurea";"SPECIALISTI IN SCIENZE GIURIDICHE"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"MAZZONI";"IVAN";"M";"29/04/1978";"MORBEGNO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Secondo Grado";"OPERAI METALLURGICI NON ALTROVE CLASSIFICATI"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"MAZZONI";"TOMMASO";"M";"15/02/2006";"SONDRIO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Primo Grado";
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"PETRELLI";"ARIANNA";"F";"24/09/1976";"MORBEGNO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Primo Grado";"COMMESSI DI VENDITA E BANCONIERI"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"PETRELLI";"LARA";"F";"26/02/1981";"MORBEGNO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Primo Grado";
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"RAVELLI";"ADRIANO";"M";"20/05/1964";"ALBAREDO PER SAN MARCO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Primo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"RAVELLI";"AURORA";"F";"18/01/1999";"MORBEGNO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Secondo Grado";
"03";"077";"0010";"ALBAREDO PER SAN MARCO";"SO";"291";"RAVELLI";"MILENA";"F";"25/10/1974";"MORBEGNO (SO)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"ALBAREDO";"Istruzione Secondaria di Primo Grado";"CASALINGHE"
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"MURADA";"GRAZIANO";"M";"28/12/1960";"SONDRIO (SO)";"10";"Sindaco";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";"Istruzione Secondaria di Secondo Grado";
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"MICHELONI";"VALTER";"M";"24/03/1958";"SONDRIO (SO)";"50";"Assessore";;;"14/05/2023";"25/05/2023";;;"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"PAGANONI";"DORIANA";"F";"03/01/1955";"SONDRIO (SO)";"50";"Assessore";"Vicesindaco";;"14/05/2023";"25/05/2023";;;"SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI"
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"ROVEDATTI";"MIRCO";"M";"19/12/1988";"SONDRIO (SO)";"50";"Assessore";;;"14/05/2023";"25/05/2023";;"Laurea Triennale";
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"VASCO";"LORENZO";"M";"13/01/1960";"ALBOSAGGIA (SO)";"50";"Assessore";;;"14/05/2023";"25/05/2023";;"Istruzione Secondaria di Primo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"AMONINI";"ADA";"F";"09/11/1976";"SONDRIO (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"CASTELLINI";"ROBERTO";"M";"09/12/1965";"SONDRIO (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"CAVAZZI";"CLAUDIA";"F";"24/11/1997";"SONDRIO (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"LA RAGIONE";"CLAUDIO";"M";"06/07/1956";"MILANO (MI)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"MICHELONI";"VALTER";"M";"24/03/1958";"SONDRIO (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"MILANI";"IVANO MARIA";"M";"15/09/1956";"LECCO (CO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"PAGANONI";"DORIANA";"F";"03/01/1955";"SONDRIO (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;"SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI"
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"ROMERI";"MAURIZIO";"M";"08/12/1956";"SONDRIO (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"ROVEDATTI";"MIRCO";"M";"19/12/1988";"SONDRIO (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";"Laurea Triennale";
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"ROVEDATTI";"TIZIANO";"M";"07/12/1988";"SONDRIO (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";;
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"RUTTICO";"FRANCESCO";"M";"21/01/1962";"ALBOSAGGIA (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO"
"03";"077";"0020";"ALBOSAGGIA";"SO";"3011";"VASCO";"LORENZO";"M";"13/01/1960";"ALBOSAGGIA (SO)";"120";"Consigliere";;;"14/05/2023";"15/05/2023";"MURADA X ALBOSAGGIA";"Istruzione Secondaria di Primo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"03";"077";"0030";"ANDALO VALTELLINO";"SO";"597";"GIROLO";"JURI";"M";"10/07/1980";"MORBEGNO (SO)";"10";"Sindaco";;;"09/06/2024";"09/06/2024";"ANDALO FUTURA";"Laurea Magistrale";"Ingegneri (meccanici, metallurgico-minerari, elettrotecnici, elettronici e in telecomunicazioni, chimici, civili, ecc.)"
