"Amministratori Comunali - elenco completo provincia di biella"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"01";"096";"0010";"AILOCHE";"BI";"330";"PAGANINI";"MASSIMO";"M";"27/03/1972";"AVIGLIANA (TO)";"10";"Sindaco";;;"20/09/2020";"22/09/2020";"PER AILOCHE";"Istruzione Secondaria di Secondo Grado";"CONDIZIONI NON PROFESSIONALI"
"01";"096";"0010";"AILOCHE";"BI";"330";"CHINAGLIA";"ALBERTO";"M";"31/01/1969";"BORGOSESIA (VC)";"50";"Assessore";;;"20/09/2020";"25/09/2020";;"Laurea Triennale";"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"01";"096";"0010";"AILOCHE";"BI";"330";"PUOZZO";"CRISTIANO";"M";"16/12/1969";"VERCELLI (VC)";"50";"Assessore";"Vicesindaco";;"20/09/2020";"25/09/2020";;"Istruzione Secondaria di Primo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"01";"096";"0010";"AILOCHE";"BI";"330";"ABINTO";"PAOLA";"F";"05/04/1966";"BORGOSESIA (VC)";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"PER AILOCHE";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"01";"096";"0010";"AILOCHE";"BI";"330";"AMMIRATA";"ANDREA";"M";"03/04/1992";"BORGOSESIA (VC)";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"PER AILOCHE";"Istruzione Secondaria di Secondo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"01";"096";"0010";"AILOCHE";"BI";"330";"CHINAGLIA";"ALBERTO";"M";"31/01/1969";"BORGOSESIA (VC)";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"PER AILOCHE";"Laurea Triennale";"IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE"
"01";"096";"0010";"AILOCHE";"BI";"330";"DE CET";"STEFANO";"M";"11/01/1964";"BORGOSESIA (VC)";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"INSIEME SI PUÒ";"Istruzione Secondaria di Primo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"01";"096";"0010";"AILOCHE";"BI";"330";"LARI";"MONICA";"F";"26/03/1970";"TRIESTE (TS)";"120";"Consigliere";;;"20/09/2020";"23/04/2024";"PER AILOCHE";"Istruzione Secondaria di Secondo Grado";"COMMESSI DI VENDITA E BANCONIERI"
"01";"096";"0010";"AILOCHE";"BI";"330";"LAVEZZI";"FLORIANO";"M";"25/03/1953";"BORGOSESIA (VC)";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"PER AILOCHE";"Istruzione Primaria";
"01";"096";"0010";"AILOCHE";"BI";"330";"MAZZIA";"NAOMI";"F";"19/07/1995";"BORGOSESIA (VC)";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"PER AILOCHE";"Istruzione Secondaria di Primo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"01";"096";"0010";"AILOCHE";"BI";"330";"PUOZZO";"CRISTIANO";"M";"16/12/1969";"VERCELLI (VC)";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"PER AILOCHE";"Istruzione Secondaria di Primo Grado";"ESERCENTI O ADDETTI AD ATTIVITA' COMMERCIALI O A SERVIZI ALLE PERSONE"
"01";"096";"0010";"AILOCHE";"BI";"330";"TONELLA";"MARIA LEENA";"F";"28/03/1982";"INDIA";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"INSIEME SI PUÒ";"Istruzione Secondaria di Primo Grado";"ARTIGIANI E OPERAI SPECIALIZZATI"
"01";"096";"0010";"AILOCHE";"BI";"330";"ZIGNONE";"ANDREA";"M";"26/11/1976";"BIELLA (VC)";"120";"Consigliere";;;"20/09/2020";"22/09/2020";"INSIEME SI PUÒ";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"CROVELLA";"DAVIDE";"M";"26/03/1969";"BIELLA (VC)";"10";"Sindaco";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Istruzione Secondaria di Secondo Grado";"OPERAI TESSILI NON ALTROVE CLASSIFICATI"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"FERRERO";"ANDREA";"M";"10/08/1989";"BIELLA (VC)";"50";"Assessore";;;"09/06/2024";"19/06/2024";;"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"PERONI";"ALESSANDRA";"F";"02/02/1968";"NOVARA (NO)";"50";"Assessore";;;"09/06/2024";"19/06/2024";;"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"RAPA";"CONSUELO";"F";"24/11/1974";"BIELLA (VC)";"50";"Assessore";;;"09/06/2024";"19/06/2024";;"Laurea Magistrale";"Insegnanti di scuola primaria e materna"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"ROSAZZA MINA GIANON";"MATTEO";"M";"11/03/1989";"ANDORNO MICCA (VC)";"50";"Assessore";;;"09/06/2024";"19/06/2024";;"Laurea Triennale";"Imprenditori, amministratori, direttori di aziende private di grande o media dimensione"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"CURTI";"FEDERICO";"M";"15/12/1992";"BIELLA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Laurea Triennale";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"FERRERO";"ANDREA";"M";"10/08/1989";"BIELLA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"GERACITANO";"SARA";"F";"26/11/1989";"BIELLA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Istruzione Secondaria di Secondo Grado";"Esercenti e addetti alla ristorazione e ai pubblici esercizi (cuochi, camerieri, baristi, ecc.)"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"GIROLDI";"MICHELANGELO";"M";"11/11/1970";"BIELLA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Laurea Magistrale";"Impiegati di amministrazioni, organi ed enti pubblici con qualifiche non direttive"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"LAMPO";"ANDREA";"M";"24/04/1966";"BIELLA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Istruzione Secondaria di Primo Grado";"Pensionati e persone ritirate dal lavoro"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"LOMBARDI";"DOMENICO";"M";"01/01/1953";"MINERVINO MURGE (BA)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Istruzione Secondaria di Primo Grado";"Pensionati e persone ritirate dal lavoro"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"MAGENGA";"EDGARDO";"M";"13/06/1960";"ANDORNO MICCA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Istruzione Secondaria di Secondo Grado";"Pensionati e persone ritirate dal lavoro"
"01";"096";"0020";"ANDORNO MICCA";"BI";"3043";"MERCANDINO";"ANGELICA";"F";"21/01/1985";"BIELLA (VC)";"120";"Consigliere";;;"09/06/2024";"09/06/2024";"PROGETTO PER ANDORNO";"Laurea Magistrale";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
