"Amministratori Comunali - elenco completo provincia di mantova"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"DE PIERI";"MONICA";"F";"01/02/1965";"MANTOVA (MN)";"10";"Sindaco";;;"03/10/2021";"04/10/2021";"LEGA SALVINI LOMBARDIA-DIREZIONE FUTURO-FRATELLI D'ITALIA";"Istruzione Secondaria di Secondo Grado";"IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI"
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"ACCINI";"SANDRA";"F";"15/04/1967";"ASOLA (MN)";"50";"Assessore";;;"03/10/2021";"12/10/2021";;;
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"BINI";"NICOLA";"M";"13/04/1984";"BOZZOLO (MN)";"50";"Assessore";;;"03/10/2021";"12/10/2021";;;
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"ACCINI";"SANDRA";"F";"15/04/1967";"ASOLA (MN)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"LEGA SALVINI LOMBARDIA-DIREZIONE FUTURO-FRATELLI D'ITALIA";;
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"BINI";"NICOLA";"M";"13/04/1984";"BOZZOLO (MN)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"LEGA SALVINI LOMBARDIA-DIREZIONE FUTURO-FRATELLI D'ITALIA";;
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"DANIELI";"CARLO";"M";"12/10/1961";"CASALMORO (MN)";"120";"Consigliere";;;"03/10/2021";"28/12/2022";"I CITTADINI AL CENTRO";"Istruzione Secondaria di Secondo Grado";"ADDETTI ALLA INSTALLAZIONE ED ESERCIZIO DI IMPIANTI ELETTRICI NON ALTROVE CLASSIFICATI"
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"DAVINI";"OLGA";"F";"25/07/1970";"DEGO (SV)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"LEGA SALVINI LOMBARDIA-DIREZIONE FUTURO-FRATELLI D'ITALIA";;
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"GERACI";"ETTORE";"M";"14/01/1960";"SOMMATINO (CL)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"LEGA SALVINI LOMBARDIA-DIREZIONE FUTURO-FRATELLI D'ITALIA";"Istruzione Secondaria di Secondo Grado";"RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI"
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"MARASTONI";"PATRIZIA";"F";"18/09/1957";"ACQUANEGRA SUL CHIESE (MN)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"LEGA SALVINI LOMBARDIA-DIREZIONE FUTURO-FRATELLI D'ITALIA";;
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"MINUTI";"ERMINIO";"M";"11/10/1970";"ASOLA (MN)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"I CITTADINI AL CENTRO";"Laurea Magistrale";"IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI"
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"MOSINI";"ELISA";"F";"21/06/1979";"BOZZOLO (MN)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"LEGA SALVINI LOMBARDIA-DIREZIONE FUTURO-FRATELLI D'ITALIA";;
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"SURPI";"MASSIMO";"M";"21/11/1956";"ACQUANEGRA SUL CHIESE (MN)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"I CITTADINI AL CENTRO";"Istruzione Secondaria di Primo Grado";"COMMERCIANTI E ESERCENTI DI NEGOZIO"
"03";"045";"0010";"ACQUANEGRA SUL CHIESE";"MN";"2996";"SURPI";"PAOLO";"M";"17/01/1978";"BOZZOLO (MN)";"120";"Consigliere";;;"03/10/2021";"04/10/2021";"LEGA SALVINI LOMBARDIA-DIREZIONE FUTURO-FRATELLI D'ITALIA";;
"03";"045";"0020";"ASOLA";"MN";"9912";"ROMANELLI";"MORENO";"M";"04/10/1983";"ASOLA (MN)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"PIU' ASOLA";"Laurea Magistrale";"SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI"
"03";"045";"0020";"ASOLA";"MN";"9912";"ANTONIOLI";"CECILIA";"F";"11/02/1964";"ASOLA (MN)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"21/06/2024";;"Laurea Magistrale";"Dentisti e odontostomatologi"
"03";"045";"0020";"ASOLA";"MN";"9912";"CASTELLI";"ANNALISA";"F";"07/04/1973";"ASOLA (MN)";"50";"Assessore";;;"09/06/2024";"21/06/2024";;"Istruzione Secondaria di Secondo Grado";"Addetti ad attività non qualificate dell'agricoltura, dell'allevamento, della pesca e della forestazione (braccianti agricoli, addetti alle cure degli animali, ecc.)"
