"Amministratori Comunali - elenco completo provincia di rimini"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"GIORGETTI";"FILIPPO";"M";"25/11/1979";"CESENA (FO)";"10";"Sindaco";;;"09/06/2024";"11/06/2024";"FORZA ITALIA - PPE | FRATELLI D'ITALIA | LEGA | NOI CON FILIPPO GIORGETTI | SIAMO PER BIM";"Laurea Magistrale";"ALTRI INGEGNERI"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"CASALI";"MILENA";"F";"02/08/1971";"RIMINI (FO)";"50";"Assessore";;;"09/06/2024";"26/06/2024";;"Laurea Triennale";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"CECCARELLI";"ADELE";"F";"04/02/1972";"RIMINI (FO)";"50";"Assessore";;;"09/06/2024";"26/06/2024";;;
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"GRASSI";"FRANCESCO";"M";"08/02/1985";"ALTAMURA (BA)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"26/06/2024";;"Istruzione Secondaria di Secondo Grado";"Imprenditori, gestori e responsabili di piccole imprese"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"MISSIANI";"NICOLA";"M";"15/04/1969";"GIUGLIANO IN CAMPANIA (NA)";"50";"Assessore";;;"09/06/2024";"26/06/2024";;"Istruzione Secondaria di Primo Grado";"Impiegati di amministrazioni, organi ed enti pubblici con qualifiche non direttive"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"MONTICELLI";"IVAN";"M";"13/01/1965";"RIMINI (FO)";"50";"Assessore";;;"09/06/2024";"26/06/2024";;"Istruzione Secondaria di Secondo Grado";"Geometri, periti edili e altre professionalità assimilabili a quelle della categoria"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"BALDASSARRI";"UGO";"M";"19/02/1963";"RIMINI (FO)";"120";"Consigliere candidato sindaco";;;"09/06/2024";"11/06/2024";"CAMBIAMO BELLARIA IGEA MARINA | MOVIMENTO 5 STELLE | PARTITO DEMOCRATICO";"Laurea Magistrale";"ARCHITETTI"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"CAMPISI";"STEFANO";"M";"30/09/1990";"LENTINI (SR)";"120";"Consigliere";;;"09/06/2024";"11/06/2024";"FRATELLI D'ITALIA";"Istruzione Secondaria di Secondo Grado";"Geometri, periti edili e altre professionalità assimilabili a quelle della categoria"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"CAPUTO";"ALESSANDRO";"M";"18/12/2000";"CESENA (FC)";"120";"Consigliere";;;"09/06/2024";"11/06/2024";"SIAMO PER BIM";"Istruzione Secondaria di Secondo Grado";"Studenti"
"08";"101";"0010";"BELLARIA-IGEA MARINA";"RN";"19495";"GIORGETTI";"GIADA";"F";"28/08/1986";"CESENA (FO)";"120";"Consigliere";;;"09/06/2024";"11/06/2024";"FORZA ITALIA - PPE";"Istruzione Secondaria di Secondo Grado";"Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche non direttive"
