"Amministratori Comunali - elenco completo provincia di sud_sardegna"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"20";"111";"0010";"ARBUS";"SU";"6575";"SALIS";"PAOLO";"M";"28/11/1974";"GENOVA (GE)";"10";"Sindaco";;;"12/06/2022";"13/06/2022";"IMPEGNO IN COMUNE";"Laurea Magistrale";"INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE"
"20";"111";"0010";"ARBUS";"SU";"6575";"COLLU";"WILLIAM";"M";"25/04/1974";"SAN GAVINO MONREALE (CA)";"50";"Assessore";;;"12/06/2022";"13/06/2022";;;
"20";"111";"0010";"ARBUS";"SU";"6575";"MURTAS";"SIMONE";"M";"14/09/1987";"SASSARI (SS)";"50";"Assessore";"Vicesindaco";;"12/06/2022";"13/06/2022";;;
"20";"111";"0010";"ARBUS";"SU";"6575";"PEDDIS";"ALESSANDRA";"F";"11/01/1985";"SAN GAVINO MONREALE (CA)";"50";"Assessore";;;"12/06/2022";"13/06/2022";;"Laurea Magistrale";"IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)"
"20";"111";"0010";"ARBUS";"SU";"6575";"RACCIS";"TONIELLA ANNA";"F";"21/06/1962";"ARBUS (CA)";"50";"Assessore";;;"12/06/2022";"13/06/2022";;;
"20";"111";"0010";"ARBUS";"SU";"6575";"VACCA";"SARA";"F";"20/02/1988";"SAN GAVINO MONREALE (CA)";"50";"Assessore";;;"12/06/2022";"13/06/2022";;;
"20";"111";"0010";"ARBUS";"SU";"6575";"ARU";"VERONICA";"F";"01/05/1983";"SAN GAVINO MONREALE (CA)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"AVANTI ARBUS";"Laurea Magistrale";"CONDIZIONI NON PROFESSIONALI"
"20";"111";"0010";"ARBUS";"SU";"6575";"ATZENI";"ENRICO";"M";"09/06/1980";"ARBUS (CA)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"IMPEGNO IN COMUNE";;
"20";"111";"0010";"ARBUS";"SU";"6575";"ATZENI";"MICHELE";"M";"14/11/1994";"SAN GAVINO MONREALE (CA)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"IMPEGNO IN COMUNE";;
"20";"111";"0010";"ARBUS";"SU";"6575";"COLLU";"WILLIAM";"M";"25/04/1974";"SAN GAVINO MONREALE (CA)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"IMPEGNO IN COMUNE";;
"20";"111";"0010";"ARBUS";"SU";"6575";"CONCAS";"GIAMPIERO";"M";"05/02/1960";"ARBUS (CA)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"IMPEGNO IN COMUNE";;
"20";"111";"0010";"ARBUS";"SU";"6575";"DESIDERI";"CHIARA";"F";"04/04/2000";"SAN GAVINO MONREALE (CA)";"120";"Consigliere";;;"12/06/2022";"13/06/2022";"IMPEGNO IN COMUNE";;
