"Amministratori Comunali - elenco completo provincia di cosenza"
"Aggiornato al 17/01/2025"
"codice_regione";"codice_provincia";"codice_comune";"denominazione_comune";"sigla_provincia";"popolazione_censita_alla_data_elezione";"cognome";"nome";"sesso";"data_nascita";"luogo_nascita";"livello_carica";"descrizione_carica";"incarico";"funzione";"data_elezione";"data_entrata_in_carica";"lista_appartenenza/collegamento";"titolo_studio";"professione"
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"MILIONE";"ANNALISA";"F";"20/09/1978";"CASSANO ALL'IONIO (CS)";"10";"Sindaco";;;"09/06/2024";"10/06/2024";"INSIEME";"Laurea Magistrale";
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"EPIFANIO";"SAVERIO";"M";"12/06/1977";"ACQUAFORMOSA (CS)";"50";"Assessore";"Vicesindaco";;"09/06/2024";"29/06/2024";;;
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"RAIMONDO";"MARIAROSARIA ORESTINA";"F";"16/01/1996";"CASTROVILLARI (CS)";"50";"Assessore";;;"09/06/2024";"29/06/2024";;;
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"BELLIZZI";"SALVATORE GIOVANNI";"M";"27/08/1994";"CASTROVILLARI (CS)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"UNITI";;
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"CAPPARELLI";"GENNARO";"M";"08/01/1971";"ACQUAFORMOSA (CS)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"UNITI";;
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"CRESCENTE";"NELLA LAURA";"F";"11/11/2002";"CASTROVILLARI (CS)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"INSIEME";;
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"DE ANGELIS";"VINCENZO";"M";"07/11/1955";"ACQUAFORMOSA (CS)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"INSIEME";;
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"DI TURI";"ANTONIO";"M";"26/06/1997";"CASTROVILLARI (CS)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"INSIEME";;
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"EPIFANIO";"SAVERIO";"M";"12/06/1977";"ACQUAFORMOSA (CS)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"INSIEME";"Istruzione Secondaria di Secondo Grado";"GEOMETRI E PERITI EDILI"
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"FRAGALE";"PASQUALE";"M";"17/09/1966";"SAN DONATO DI NINEA (CS)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"UNITI";;
"18";"025";"0010";"ACQUAFORMOSA";"CS";"1001";"MELE";"GIOVANNI";"M";"18/12/1962";"ACQUAFORMOSA (CS)";"120";"Consigliere";;;"09/06/2024";"10/06/2024";"INSIEME";;
